age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day
1,44,2,52,work,3062,.3171130120754242
1,44,2,53,home,3062,.0097975181415677
1,44,2,53,neighbor,3062,.1397779257968068
1,44,2,53,school,3062,.0551926828920841
1,44,2,53,work,3062,.0764206424355507
1,44,2,54,home,3062,.0365773998200893
1,44,2,54,neighbor,3062,.4794252144638449
1,44,2,54,school,3062,.0284128021448851
1,44,2,54,work,3062,.4764859676361084
1,44,2,55,neighbor,3062,.0212279550614767
1,44,2,55,school,3062,.006205094512552
1,44,2,55,work,3062,.0153494449332356
1,44,2,56,home,3062,.0787067264318466
1,44,2,56,neighbor,3062,.2524493837263435
1,44,2,56,school,3062,.0865447446703911
1,44,2,56,work,3062,.2096668779850006
1,44,2,61,home,3062,.0444154143333435
1,44,2,61,neighbor,3062,.3621815724764019
1,44,2,61,school,3062,.177661657333374
1,44,2,61,work,3062,.4137818515300751
1,44,2,62,home,3062,.1668843924999237
1,44,2,62,neighbor,3062,.9216198502108455
1,44,2,62,school,3062,.1495754420757294
1,44,2,62,work,3062,.6051599979400635
1,44,2,71,home,3062,.0297191385179758
1,44,2,71,neighbor,3062,.1698236461961642
1,44,2,71,school,3062,.21783147752285
1,44,2,71,work,3062,.096015676856041
1,44,2,72,home,3062,.0339647270739079
1,44,2,72,neighbor,3062,.6404310995712876
1,44,2,72,school,3062,.612671434879303
1,44,2,72,work,3062,.3680600821971893
1,44,2,92,home,3062,.0052253426983953
1,44,2,92,neighbor,3062,.1714565635193139
1,44,2,92,school,3062,.0176355317234993
1,44,2,92,work,3062,.1466361880302429
1,44,3,0,home,3062,.1084258630871773
1,44,3,0,neighbor,3062,.9559111492708325
1,44,3,0,work,3062,.933050274848938
1,44,3,11,neighbor,3062,.0058785107103176
1,44,3,11,work,3062,.006205094512552
1,44,3,21,work,3062,.0029392554424703
1,44,3,22,neighbor,3062,.0133899413631298
1,44,3,22,work,3062,.0117570217698812
1,44,3,23,home,3062,.0140431094914675
1,44,3,23,neighbor,3062,.0679294570581988
1,44,3,23,work,3062,.0662965402007103
1,44,3,31,home,3062,.0767472237348557
1,44,3,31,neighbor,3062,.2217504882719368
1,44,3,31,work,3062,.1988896131515503
1,44,3,42,home,3062,.0391900725662708
1,44,3,42,neighbor,3062,.0852384057361633
1,44,3,42,work,3062,.0561724379658699
1,44,3,44,home,3062,.1312867403030396
1,44,3,44,neighbor,3062,.2893533637979999
1,44,3,44,work,3062,1.611038565635681
1,44,3,48,home,3062,.0444154143333435
1,44,3,48,neighbor,3062,.1146309596952051
1,44,3,48,work,3062,.092423252761364
1,44,3,51,home,3062,.0267798826098442
1,44,3,51,neighbor,3062,.0486610062653199
1,44,3,51,work,3062,.0329849757254124
1,44,3,52,home,3062,.0277596339583397
1,44,3,52,neighbor,3062,.1048334402148612
1,44,3,52,work,3062,.0803396478295326
1,44,3,53,home,3062,.0215545389801264
1,44,3,53,neighbor,3062,.0627041147672571
1,44,3,53,work,3062,.0277596339583397
1,44,3,54,home,3062,.0359242334961891
1,44,3,54,neighbor,3062,.0940561711904593
1,44,3,54,work,3062,.1061397790908813
1,44,3,55,neighbor,3062,.0055519267334603
1,44,3,55,work,3062,.0042455908842385
1,44,3,56,home,3062,.0091443499550223
1,44,3,56,neighbor,3062,.0777269750833511
1,44,3,56,work,3062,.0538863502442837
1,44,3,61,home,3062,.0261267144232988
1,44,3,61,neighbor,3062,.11201828927733
1,44,3,61,work,3062,.1120182871818542
1,44,3,62,home,3062,.0182886999100447
1,44,3,62,neighbor,3062,.2991508796112612
1,44,3,62,work,3062,.2024820446968079
1,44,3,71,neighbor,3062,.0365773993544281
1,44,3,71,work,3062,.0231874585151672
1,44,3,72,home,3062,.0039190072566271
1,44,3,72,neighbor,3062,.0973220114829019
1,44,3,72,work,3062,.0630306974053383
1,44,3,92,home,3062,.0107772694900632
1,44,3,92,neighbor,3062,.0597648574621417
1,44,3,92,work,3062,.0535597652196884
1,44,4,0,home,3062,.0258001312613487
1,44,4,0,neighbor,3062,1.166557820513844
1,44,4,0,work,3062,1.163291931152344
1,44,4,11,neighbor,3062,.0022860874887556
1,44,4,11,work,3062,.0026126713491976
1,44,4,21,work,3062,.0006531678372994
1,44,4,22,neighbor,3062,.0032658393029124
1,44,4,22,work,3062,.0045721749775112
1,44,4,23,home,3062,.0097975181415677
1,44,4,23,neighbor,3062,.0192684513167478
1,44,4,23,work,3062,.0241672117263079
1,44,4,31,home,3062,.0111038535833359
1,44,4,31,neighbor,3062,.094382758717984
1,44,4,31,work,3062,.0672762915492058
1,44,4,42,neighbor,3062,.0411495753796771
1,44,4,42,work,3062,.01894186809659
1,44,4,44,home,3062,.006205094512552
1,44,4,44,neighbor,3062,.1610058766091242
1,44,4,44,work,3062,.8556498885154724
1,44,4,48,neighbor,3062,.0480078361579217
1,44,4,48,work,3062,.0369039848446846
1,44,4,51,neighbor,3062,.0205747876898386
1,44,4,51,work,3062,.0117570217698812
1,44,4,52,neighbor,3062,.042782494565472
1,44,4,52,work,3062,.0293925534933805
1,44,4,53,neighbor,3062,.0355976484133862
1,44,4,53,work,3062,.0195950362831354
1,44,4,54,neighbor,3062,.046048334625084
1,44,4,54,work,3062,.043435662984848
1,44,4,55,neighbor,3062,.0029392553842627
1,44,4,55,work,3062,.0006531678372994
1,44,4,56,home,3062,.0166557803750038
1,44,4,56,neighbor,3062,.0385369034484029
1,44,4,56,work,3062,.0310254730284214
1,44,4,61,home,3062,.0127367731183767
1,44,4,61,neighbor,3062,.064010449568741
1,44,4,61,work,3062,.0591116920113564
1,44,4,62,home,3062,.022534292191267
1,44,4,62,neighbor,3062,.1541476143756881
1,44,4,62,work,3062,.09405617415905
1,44,4,71,neighbor,3062,.022207707632333
1,44,4,71,work,3062,.0127367731183767
1,44,4,72,neighbor,3062,.0264532986329868
1,44,4,72,work,3062,.0160026121884584
1,44,4,92,home,3062,.0003265839186497
1,44,4,92,neighbor,3062,.0231874592136592
1,44,4,92,work,3062,.0182886999100447
1,44,5,0,home,3062,.0627041161060333
1,44,5,0,neighbor,3062,1.196930122561753
1,44,5,0,work,3062,1.304376244544983
1,44,6,0,home,3062,.0274330507963896
1,44,6,0,neighbor,3062,.7955584740266204
1,44,6,0,work,3062,.6913781762123108
1,48,1,0,home,138,.4347825944423676
1,48,1,0,neighbor,138,.152173912152648
1,48,1,0,school,138,36.48550796508789
1,48,1,11,school,138,.0072463769465685
1,48,1,31,school,138,.0362318828701973
1,48,1,44,school,138,.5869565010070801
1,48,1,48,home,138,1
1,48,1,48,school,138,.0869565233588219
1,48,1,48,work,138,.028985507786274
1,48,1,51,school,138,.0362318828701973
1,48,1,52,school,138,.0652173906564713
1,48,1,53,school,138,.028985507786274
1,48,1,54,school,138,.014492753893137
1,48,1,56,school,138,.014492753893137
1,48,1,61,school,138,.1449275314807892
1,48,1,62,neighbor,138,.0072463769465685
1,48,1,62,school,138,.282608687877655
1,48,1,71,school,138,.3333333432674408
1,48,1,72,neighbor,138,.0072463769465685
1,48,1,72,school,138,.9202898740768433
1,48,1,92,school,138,.014492753893137
1,48,2,0,home,138,1.420289874076843
1,48,2,0,neighbor,138,2.862318873405457
1,48,2,0,school,138,1.115942001342773
1,48,2,21,neighbor,138,.0217391308397055
1,48,2,22,neighbor,138,.014492753893137
1,48,2,22,school,138,.0072463769465685
1,48,2,23,home,138,.2173912972211838
1,48,2,23,neighbor,138,.1521739158779383
1,48,2,31,home,138,.2173912972211838
1,48,2,31,neighbor,138,.2318840567022562
1,48,2,31,school,138,.0507246367633343
1,48,2,42,neighbor,138,.0579710155725479
1,48,2,42,school,138,.0217391308397055
1,48,2,44,neighbor,138,.594202907755971
1,48,2,44,school,138,.3695652186870575
1,48,2,48,home,138,.1811594218015671
1,48,2,48,neighbor,138,.239130437374115
1,48,2,48,school,138,.2101449221372604
1,48,2,48,work,138,8.876811981201172
1,48,2,51,neighbor,138,.0724637694656849
1,48,2,51,school,138,.0072463769465685
1,48,2,52,neighbor,138,.1304347813129425
1,48,2,53,neighbor,138,.0942029021680355
1,48,2,54,neighbor,138,.1449275389313698
1,48,2,54,school,138,.0072463769465685
1,48,2,56,neighbor,138,.1666666641831398
1,48,2,56,school,138,.0362318828701973
1,48,2,61,neighbor,138,.2608695700764656
1,48,2,61,school,138,.0362318828701973
1,48,2,62,neighbor,138,.3695652224123478
1,48,2,62,school,138,.1086956486105919
1,48,2,71,neighbor,138,.1739130448549986
1,48,2,71,school,138,.1594202965497971
1,48,2,72,neighbor,138,.2971014473587275
1,48,2,72,school,138,.5144927501678467
1,48,2,92,neighbor,138,.1449275333434343
1,48,2,92,school,138,.0434782616794109
1,48,3,0,neighbor,138,1.094202887266874
1,48,3,21,neighbor,138,.0072463769465685
1,48,3,23,neighbor,138,.0579710155725479
1,48,3,31,neighbor,138,.1014492772519588
1,48,3,42,neighbor,138,.0217391308397055
1,48,3,44,neighbor,138,.123188404366374
1,48,3,48,home,138,.1811594218015671
1,48,3,48,neighbor,138,.0652173925191164
1,48,3,48,work,138,3.746376752853394
1,48,3,51,neighbor,138,.0072463769465685
1,48,3,52,neighbor,138,.0579710155725479
1,48,3,53,neighbor,138,.0942029003053904
1,48,3,54,neighbor,138,.0362318847328424
1,48,3,56,neighbor,138,.0217391308397055
1,48,3,61,neighbor,138,.0797101464122534
1,48,3,62,neighbor,138,.1666666716337204
1,48,3,71,neighbor,138,.028985507786274
1,48,3,72,neighbor,138,.0797101464122534
1,48,3,92,neighbor,138,.0579710137099028
1,48,4,0,neighbor,138,1.065217398107052
1,48,4,11,neighbor,138,.014492753893137
1,48,4,23,neighbor,138,.0072463769465685
1,48,4,31,neighbor,138,.0217391308397055
1,48,4,42,neighbor,138,.0217391308397055
1,48,4,44,neighbor,138,.0362318828701973
1,48,4,48,work,138,1.398550748825073
1,48,4,51,neighbor,138,.014492753893137
1,48,4,52,neighbor,138,.014492753893137
1,48,4,54,neighbor,138,.014492753893137
1,48,4,55,neighbor,138,.0072463769465685
1,48,4,56,neighbor,138,.0072463769465685
1,48,4,61,neighbor,138,.014492753893137
1,48,4,62,neighbor,138,.0724637694656849
1,48,4,72,neighbor,138,.0652173925191164
1,48,4,92,neighbor,138,.0072463769465685
1,48,5,0,neighbor,138,.9637681022286415
1,48,5,0,work,138,.1739130467176437
1,48,6,0,neighbor,138,.5652173906564713
1,51,1,0,home,300,1.120000004768372
1,51,1,0,neighbor,300,.4400000032037497
1,51,1,0,school,300,58.95333480834961
1,51,1,0,work,300,.0233333334326744
1,51,1,11,school,300,.0366666652262211
1,51,1,23,school,300,.0099999997764826
1,51,1,31,neighbor,300,.0066666668280959
1,51,1,31,school,300,.1599999964237213
1,51,1,42,school,300,.0133333336561918
1,51,1,44,neighbor,300,.0066666668280959
1,51,1,44,school,300,1.053333282470703
1,51,1,48,school,300,.0166666675359011
1,51,1,51,home,300,1
1,51,1,51,school,300,.3166666626930237
1,51,1,51,work,300,.0199999995529652
1,51,1,52,school,300,.0233333334326744
1,51,1,53,school,300,.0166666675359011
1,51,1,54,school,300,.0099999997764826
1,51,1,56,school,300,.0900000035762787
1,51,1,61,school,300,.1866666674613953
1,51,1,62,school,300,.2700000107288361
1,51,1,71,neighbor,300,.0099999997764826
1,51,1,71,school,300,.8033333420753479
1,51,1,72,neighbor,300,.0066666668280959
1,51,1,72,school,300,1.586666703224182
1,51,1,92,school,300,.0166666675359011
1,51,2,0,home,300,.4233333468437195
1,51,2,0,neighbor,300,2.820000000298023
1,51,2,0,school,300,1.826666712760925
1,51,2,0,work,300,.7433333396911621
1,51,2,11,neighbor,300,.0066666668280959
1,51,2,11,school,300,.0199999995529652
1,51,2,22,neighbor,300,.0133333336561918
1,51,2,22,school,300,.0199999995529652
1,51,2,22,work,300,.0166666675359011
1,51,2,23,home,300,.0833333358168602
1,51,2,23,neighbor,300,.2133333343081176
1,51,2,23,school,300,.0433333329856396
1,51,2,23,work,300,.0700000002980232
1,51,2,31,home,300,.0866666659712791
1,51,2,31,neighbor,300,.3566666627302766
1,51,2,31,school,300,.1333333402872086
1,51,2,31,work,300,.1933333277702332
1,51,2,42,neighbor,300,.163333332631737
1,51,2,42,school,300,.0266666673123837
1,51,2,42,work,300,.0299999993294477
1,51,2,44,neighbor,300,.8866666667163372
1,51,2,44,school,300,.6700000166893005
1,51,2,44,work,300,.1533333361148834
1,51,2,48,home,300,.0933333337306976
1,51,2,48,neighbor,300,.2933333376422524
1,51,2,48,school,300,.0733333304524422
1,51,2,48,work,300,.1333333402872086
1,51,2,51,neighbor,300,.0833333334885538
1,51,2,51,school,300,.0333333350718021
1,51,2,51,work,300,11.5533332824707
1,51,2,52,neighbor,300,.2733333325013518
1,51,2,52,work,300,.1766666620969772
1,51,2,53,home,300,.0933333337306976
1,51,2,53,neighbor,300,.1466666706837714
1,51,2,53,school,300,.0433333329856396
1,51,2,53,work,300,.0166666675359011
1,51,2,54,home,300,.1000000014901161
1,51,2,54,neighbor,300,.5033333338797092
1,51,2,54,school,300,.0099999997764826
1,51,2,54,work,300,.2533333301544189
1,51,2,55,home,300,.1666666716337204
1,51,2,55,neighbor,300,.0300000007264316
1,51,2,55,school,300,.0066666668280959
1,51,2,56,home,300,.0299999993294477
1,51,2,56,neighbor,300,.1966666616499424
1,51,2,56,school,300,.1066666692495346
1,51,2,56,work,300,.0933333337306976
1,51,2,61,home,300,.0933333337306976
1,51,2,61,neighbor,300,.5500000100582838
1,51,2,61,school,300,.0900000035762787
1,51,2,61,work,300,.1333333402872086
1,51,2,62,home,300,.0299999993294477
1,51,2,62,neighbor,300,.9233333459123969
1,51,2,62,school,300,.1333333402872086
1,51,2,62,work,300,.236666664481163
1,51,2,71,neighbor,300,.1333333346992731
1,51,2,71,school,300,.1866666674613953
1,51,2,71,work,300,.0333333350718021
1,51,2,72,neighbor,300,.5166666652075946
1,51,2,72,school,300,.6299999952316284
1,51,2,72,work,300,.0933333337306976
1,51,2,92,home,300,.1733333319425583
1,51,2,92,neighbor,300,.2099999990314245
1,51,2,92,school,300,.0599999986588955
1,51,2,92,work,300,.0366666652262211
1,51,3,0,home,300,.2633333206176758
1,51,3,0,neighbor,300,.9399999789893627
1,51,3,0,work,300,.223333328962326
1,51,3,11,neighbor,300,.0100000002421439
1,51,3,21,work,300,.003333333414048
1,51,3,22,neighbor,300,.0300000011920929
1,51,3,23,neighbor,300,.0833333348855376
1,51,3,23,work,300,.003333333414048
1,51,3,31,home,300,.0866666659712791
1,51,3,31,neighbor,300,.1700000073760748
1,51,3,31,work,300,.0599999986588955
1,51,3,42,neighbor,300,.0400000009685755
1,51,3,42,work,300,.0299999993294477
1,51,3,44,neighbor,300,.12999999942258
1,51,3,44,work,300,.0466666668653488
1,51,3,48,home,300,.0466666668653488
1,51,3,48,neighbor,300,.1166666699573398
1,51,3,48,work,300,.0299999993294477
1,51,3,51,neighbor,300,.0266666668467224
1,51,3,51,work,300,3.880000114440918
1,51,3,52,neighbor,300,.0833333330228925
1,51,3,52,work,300,.0366666652262211
1,51,3,53,neighbor,300,.0599999995902181
1,51,3,53,work,300,.0099999997764826
1,51,3,54,neighbor,300,.1433333335444331
1,51,3,54,work,300,.0433333329856396
1,51,3,55,neighbor,300,.003333333414048
1,51,3,56,home,300,.0766666680574417
1,51,3,56,neighbor,300,.033333333209157
1,51,3,56,work,300,.0299999993294477
1,51,3,61,home,300,.0199999995529652
1,51,3,61,neighbor,300,.1333333356305957
1,51,3,61,work,300,.0433333329856396
1,51,3,62,home,300,.1599999964237213
1,51,3,62,neighbor,300,.3333333358168602
1,51,3,62,work,300,.0433333329856396
1,51,3,71,neighbor,300,.0233333329670131
1,51,3,72,neighbor,300,.073333335109055
1,51,3,72,work,300,.0099999997764826
1,51,3,92,neighbor,300,.0799999991431832
1,51,3,92,work,300,.0133333336561918
1,51,4,0,neighbor,300,1.116666690912098
1,51,4,0,work,300,.3466666638851166
1,51,4,11,neighbor,300,.003333333414048
1,51,4,21,work,300,.003333333414048
1,51,4,22,neighbor,300,.0100000002421439
1,51,4,22,work,300,.003333333414048
1,51,4,23,neighbor,300,.0266666673123837
1,51,4,23,work,300,.0166666675359011
1,51,4,31,neighbor,300,.083333333954215
1,51,4,31,work,300,.0333333350718021
1,51,4,42,neighbor,300,.0366666670888662
1,51,4,42,work,300,.003333333414048
1,51,4,44,neighbor,300,.1000000014901161
1,51,4,44,work,300,.0133333336561918
1,51,4,48,neighbor,300,.0266666663810611
1,51,4,48,work,300,.0099999997764826
1,51,4,51,neighbor,300,.0133333336561918
1,51,4,51,work,300,1.320000052452087
1,51,4,52,neighbor,300,.033333333209157
1,51,4,52,work,300,.0166666675359011
1,51,4,53,neighbor,300,.0399999991059303
1,51,4,54,neighbor,300,.029999999795109
1,51,4,54,work,300,.0233333334326744
1,51,4,55,neighbor,300,.003333333414048
1,51,4,56,neighbor,300,.0466666673310101
1,51,4,56,work,300,.0099999997764826
1,51,4,61,neighbor,300,.1100000003352761
1,51,4,61,work,300,.0133333336561918
1,51,4,62,neighbor,300,.2333333343267441
1,51,4,62,work,300,.0266666673123837
1,51,4,71,home,300,.0199999995529652
1,51,4,71,neighbor,300,.0166666666045785
1,51,4,71,work,300,.0066666668280959
1,51,4,72,neighbor,300,.023333334363997
1,51,4,92,neighbor,300,.0299999993294477
1,51,4,92,work,300,.0066666668280959
1,51,5,0,neighbor,300,1.096666680648923
1,51,5,0,work,300,.5166666507720947
1,51,6,0,neighbor,300,.6499999985098839
1,51,6,0,work,300,.2133333384990692
1,52,1,0,home,109,1.348623871803284
1,52,1,0,school,109,57.88073348999023
1,52,1,11,school,109,.027522936463356
1,52,1,23,school,109,.0458715595304966
1,52,1,31,school,109,.0825688093900681
1,52,1,42,school,109,.0091743115335703
1,52,1,44,school,109,.8715596199035645
1,52,1,48,school,109,.0458715595304966
1,52,1,51,school,109,.0917431190609932
1,52,1,52,home,109,1
1,52,1,52,school,109,.2660550475120544
1,52,1,53,school,109,.1192660555243492
1,52,1,54,school,109,.2477064281702042
1,52,1,56,school,109,.0366972461342812
1,52,1,61,school,109,.027522936463356
1,52,1,62,school,109,.3211009204387665
1,52,1,71,neighbor,109,.0091743115335703
1,52,1,71,school,109,1.082568764686584
1,52,1,72,school,109,1.889908313751221
1,52,1,92,school,109,.0642201825976372
1,52,2,0,home,109,.1834862381219864
1,52,2,0,neighbor,109,.3944954127073288
1,52,2,0,school,109,2.238532066345215
1,52,2,0,work,109,.0917431190609932
1,52,2,21,neighbor,109,.0091743115335703
1,52,2,22,home,109,.5321100950241089
1,52,2,22,neighbor,109,.0183486230671406
1,52,2,23,neighbor,109,.0366972461342812
1,52,2,23,school,109,.055045872926712
1,52,2,31,home,109,.1834862381219864
1,52,2,31,neighbor,109,.0825688056647778
1,52,2,31,school,109,.1467889845371246
1,52,2,31,work,109,.0091743115335703
1,52,2,42,neighbor,109,.0091743115335703
1,52,2,42,school,109,.0091743115335703
1,52,2,44,neighbor,109,.1467889901250601
1,52,2,44,school,109,1.201834917068481
1,52,2,48,neighbor,109,.1192660573869944
1,52,2,48,school,109,.4495412707328796
1,52,2,48,work,109,.027522936463356
1,52,2,51,neighbor,109,.0091743115335703
1,52,2,51,school,109,.0642201825976372
1,52,2,52,home,109,.2844036817550659
1,52,2,52,neighbor,109,.0275229346007109
1,52,2,52,work,109,1.293578028678894
1,52,2,53,neighbor,109,.0183486230671406
1,52,2,54,home,109,.5321100950241089
1,52,2,54,neighbor,109,.0458715576678514
1,52,2,54,school,109,.0091743115335703
1,52,2,54,work,109,.0183486230671406
1,52,2,56,neighbor,109,.0275229346007109
1,52,2,56,school,109,.0183486230671406
1,52,2,61,neighbor,109,.1100917421281338
1,52,2,61,school,109,.2018348574638367
1,52,2,62,neighbor,109,.0917431190609932
1,52,2,62,school,109,.4220183491706848
1,52,2,62,work,109,.0183486230671406
1,52,2,71,neighbor,109,.0458715576678514
1,52,2,71,school,109,.3119266033172607
1,52,2,71,work,109,.0091743115335703
1,52,2,72,neighbor,109,.1100917402654886
1,52,2,72,school,109,.8165137767791748
1,52,2,72,work,109,.0183486230671406
1,52,2,92,neighbor,109,.0642201825976372
1,52,2,92,school,109,.0091743115335703
1,52,2,92,work,109,.027522936463356
1,52,3,0,neighbor,109,.1100917384028435
1,52,3,0,work,109,.0642201825976372
1,52,3,22,neighbor,109,.0183486230671406
1,52,3,23,neighbor,109,.0275229346007109
1,52,3,31,neighbor,109,.0275229346007109
1,52,3,42,neighbor,109,.0091743115335703
1,52,3,44,neighbor,109,.0825688056647778
1,52,3,48,neighbor,109,.0091743115335703
1,52,3,48,work,109,.0091743115335703
1,52,3,51,neighbor,109,.0091743115335703
1,52,3,52,neighbor,109,.0183486230671406
1,52,3,52,work,109,.4220183491706848
1,52,3,53,neighbor,109,.0091743115335703
1,52,3,54,neighbor,109,.0275229346007109
1,52,3,56,neighbor,109,.0183486230671406
1,52,3,61,neighbor,109,.0458715576678514
1,52,3,62,neighbor,109,.0733944959938526
1,52,3,71,neighbor,109,.0091743115335703
1,52,3,72,neighbor,109,.0275229346007109
1,52,4,0,neighbor,109,.1651376150548458
1,52,4,0,work,109,.055045872926712
1,52,4,31,neighbor,109,.0091743115335703
1,52,4,42,neighbor,109,.0091743115335703
1,52,4,44,neighbor,109,.0458715595304966
1,52,4,51,neighbor,109,.0091743115335703
1,52,4,52,neighbor,109,.0183486230671406
1,52,4,52,work,109,.1559633016586304
1,52,4,61,neighbor,109,.0183486230671406
1,52,4,62,neighbor,109,.0366972479969263
1,52,4,72,neighbor,109,.0183486230671406
