age_i,naics_i,work_poi_i,age_j,naics_j,work_poi_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
3,48,0,3,53,3,services,8821,.0035143407585565,.3212200079578906
3,48,0,3,54,0,entertainment,8821,.033442921936512,.9951198697090149
3,48,0,3,54,0,hh,8821,.0139439972117543,8.366397857666016
3,48,0,3,54,0,neighbor,8821,.1224350938864518,3.964371036039665
3,48,0,3,54,0,restaurants,8821,.0297018475830555,.8855410218238831
3,48,0,3,54,0,retail,8821,.1035030037164688,2.9177565574646
3,48,0,3,54,0,services,8821,.0095227299752878,.2900979423429817
3,48,0,3,54,3,entertainment,8821,.0081623401492834,.2267581224441528
3,48,0,3,54,3,hh,8821,.0065752184018493,3.945131063461304
3,48,0,3,54,3,neighbor,8821,.0423988207476214,1.580273725092411
3,48,0,3,54,3,restaurants,8821,.0092959981411695,.2920764088630676
3,48,0,3,54,3,retail,8821,.0360503345727921,1.066519141197205
3,48,0,3,54,3,services,8821,.0446661392197711,2.296231618907768
3,48,0,3,55,0,entertainment,8821,.0006801949930377,.0150530934333801
3,48,0,3,55,0,neighbor,8821,.0030608773959102,.0799690820276737
3,48,0,3,55,0,restaurants,8821,.0010202925186604,.0623285360634327
3,48,0,3,55,0,retail,8821,.0047613649003324,.1445881333202124
3,48,0,3,55,0,services,8821,.0006801950003137,.0256055635400116
3,48,0,3,56,0,entertainment,8821,.0250538494437933,.7766870856285095
3,48,0,3,56,0,hh,8821,.0160979479551315,9.658768653869629
3,48,0,3,56,0,neighbor,8821,.0981748103513382,2.910499045625329
3,48,0,3,56,0,restaurants,8821,.0230132639408112,.6554557085037231
3,48,0,3,56,0,retail,8821,.0700600826166919,2.000941916950978
3,48,0,3,56,0,services,8821,.0089559006300988,.2210212816717103
3,48,0,3,61,0,entertainment,8821,.0533953048288822,1.526564717292786
3,48,0,3,61,0,hh,8821,.0215395074337721,12.92370414733887
3,48,0,3,61,0,neighbor,8821,.1964629835565574,5.823822434991598
3,48,0,3,61,0,restaurants,8821,.0596304290302214,1.966445434372872
3,48,0,3,61,0,retail,8821,.1605260240103235,4.407444552023662
3,48,0,3,61,0,services,8821,.015417752758367,.388665153644979
3,48,0,3,62,0,entertainment,8821,.0625779405236244,1.857012033462524
3,48,0,3,62,0,hh,8821,.0442126728594303,26.52760314941406
3,48,0,3,62,0,neighbor,8821,.8264369267271832,37.87122806161642
3,48,0,3,62,0,restaurants,8821,.0675660371780396,2.065874099731445
3,48,0,3,62,0,retail,8821,.2029248343824293,5.645056888402905
3,48,0,3,62,0,services,8821,.0213127765455283,.6509389393031597
3,48,0,3,62,3,entertainment,8821,.0155311189591885,.5136064291000366
3,48,0,3,62,3,hh,8821,.0129237044602633,7.754222869873047
3,48,0,3,62,3,neighbor,8821,.0730075947358273,2.185445385985076
3,48,0,3,62,3,restaurants,8821,.0233533605933189,.7148343920707703
3,48,0,3,62,3,retail,8821,.0637115949648432,1.69646312482655
3,48,0,3,62,3,services,8821,.1785511811103788,5.803771886159666
3,48,0,3,71,0,entertainment,8821,.0021539507433772,.0783943608403206
3,48,0,3,71,0,hh,8821,.0011336583411321,.6801950335502625
3,48,0,3,71,0,neighbor,8821,.0225598006072687,1.821107190102339
3,48,0,3,71,0,restaurants,8821,.0009069266379811,.0217775758355856
3,48,0,3,71,0,retail,8821,.0049880967781064,.1210147200617939
3,48,0,3,71,0,services,8821,.0005668291560141,.0134584131883457
3,48,0,3,71,4,entertainment,8821,.1346786022186279,4.995512008666992
3,48,0,3,71,4,hh,8821,.0043079014867544,2.584740877151489
3,48,0,3,71,4,neighbor,8821,.0294751159744919,.9665957717224956
3,48,0,3,71,4,restaurants,8821,.0060083891876275,.1611400882829912
3,48,0,3,71,4,retail,8821,.0230132632568711,.6629633871416445
3,48,0,3,71,4,services,8821,.0028341456927592,.0799487272743136
3,48,0,3,72,0,entertainment,8821,.0022673166822642,.0889941677451134
3,48,0,3,72,0,hh,8821,.0006801949930377,.4081169962882996
3,48,0,3,72,0,neighbor,8821,.0141707285947632,.6350530218333006
3,48,0,3,72,0,restaurants,8821,.0030608775559813,.1039885953068733
3,48,0,3,72,0,retail,8821,.0092959977991995,.1814206979470327
3,48,0,3,72,0,services,8821,.0014737558158231,.07000855228398
3,48,0,3,72,1,entertainment,8821,.0138306310400367,.4045341312885284
3,48,0,3,72,1,hh,8821,.0031742432620376,1.904545903205872
3,48,0,3,72,1,neighbor,8821,.0543022339843446,1.625115114497021
3,48,0,3,72,1,restaurants,8821,.122435101569863,4.975928044645116
3,48,0,3,72,1,retail,8821,.0486339428825886,1.466643710737117
3,48,0,3,72,1,services,8821,.0040811698709149,.1389713925309479
3,48,0,3,92,0,entertainment,8821,.0731209591031075,2.368827342987061
3,48,0,3,92,0,hh,8821,.0423988215625286,25.43929290771484
3,48,0,3,92,0,neighbor,8821,.2801269683986902,8.336002431809902
3,48,0,3,92,0,restaurants,8821,.0724407644302119,2.382479500025511
3,48,0,3,92,0,retail,8821,.2195896219782298,6.054717601975426
3,48,0,3,92,0,services,8821,.0258474089787342,.7689500506967306
3,48,0,4,0,0,entertainment,8821,.6806484814733267,21.44991032034159
3,48,0,4,0,0,hh,8821,.0606507211923599,36.39043426513672
3,48,0,4,0,0,neighbor,8821,2.639156566001475,80.71494469046593
3,48,0,4,0,0,restaurants,8821,.6747534098976757,21.56707325158641
3,48,0,4,0,0,retail,8821,2.368892345621134,75.48675450496376
3,48,0,4,0,0,services,8821,.2199297167244367,6.920107977464795
3,48,0,4,11,0,entertainment,8821,.0038544381968677,.1054349392652512
3,48,0,4,11,0,hh,8821,.0019272190984339,1.156331419944763
3,48,0,4,11,0,neighbor,8821,.0172316060707089,.5324993110261858
3,48,0,4,11,0,restaurants,8821,.0038544381968677,.1074216812849045
3,48,0,4,11,0,retail,8821,.0132638022914762,.3821158446371555
3,48,0,4,11,0,services,8821,.0013603899933514,.0425760078069288
3,48,0,4,21,0,entertainment,8821,.0003400974965189,.0223821941763163
3,48,0,4,21,0,neighbor,8821,.0017004874534905,.036500018555671
3,48,0,4,21,0,restaurants,8821,.0003400974965189,.0206703711301088
3,48,0,4,21,0,retail,8821,.0005668291705661,.0069701094180346
3,48,0,4,22,0,entertainment,8821,.0028341456782073,.1082114577293396
3,48,0,4,22,0,neighbor,8821,.0106563879380701,.292123444378376
3,48,0,4,22,0,restaurants,8821,.0045346333645284,.1783538460731506
3,48,0,4,22,0,retail,8821,.0094093643128872,.2308023422956467
3,48,0,4,22,0,services,8821,.0007935608227854,.0065846655052155
3,48,0,4,23,0,entertainment,8821,.0094093643128872,.3095390498638153
3,48,0,4,23,0,neighbor,8821,.0420587233093102,1.276435816194862
3,48,0,4,23,0,restaurants,8821,.0143974606253323,.4183490129944403
3,48,0,4,23,0,retail,8821,.0446661368623609,1.347524397533562
3,48,0,4,23,0,services,8821,.0055549258977408,.2037060602451675
3,48,0,4,31,0,entertainment,8821,.0126969730481505,.370672732591629
3,48,0,4,31,0,hh,8821,.0001133658297476,.0680194944143295
3,48,0,4,31,0,neighbor,8821,.040131505127647,1.137416794896126
3,48,0,4,31,0,restaurants,8821,.0126969730481505,.4080823063850403
3,48,0,4,31,0,retail,8821,.0386577495737583,1.212694754824042
3,48,0,4,31,0,services,8821,.003741072381672,.1155866980552673
3,48,0,4,42,0,entertainment,8821,.0060083889402449,.2022708803415298
3,48,0,4,42,0,neighbor,8821,.0293617498900858,1.013793546131637
3,48,0,4,42,0,restaurants,8821,.0057816575281322,.1893608421087265
3,48,0,4,42,0,retail,8821,.0171182412959752,.4117829772876576
3,48,0,4,42,0,services,8821,.0017004874825943,.0393789447844028
3,48,0,4,42,2,entertainment,8821,.0002267316594953,.0045403013937175
3,48,0,4,42,2,neighbor,8821,.0010202924895566,.0659052263945341
3,48,0,4,42,2,retail,8821,.003514340845868,.1248875856399536
3,48,0,4,42,2,services,8821,.0002267316594953,.0044722820166498
3,48,0,4,44,0,entertainment,8821,.0078222425654531,.2042237371206284
3,48,0,4,44,0,hh,8821,.0003400974965189,.2040584981441498
3,48,0,4,44,0,neighbor,8821,.2168688339879736,8.462810311466455
3,48,0,4,44,0,restaurants,8821,.0097494618967175,.4426932632923126
3,48,0,4,44,0,retail,8821,.0284548245981568,.9276930969208479
3,48,0,4,44,0,services,8821,.0019272191057098,.0324679727200419
3,48,0,4,44,2,entertainment,8821,.0089559005573392,.1977684944868088
3,48,0,4,44,2,hh,8821,.0002267316594953,.1360389888286591
3,48,0,4,44,2,neighbor,8821,.0344632130654645,1.048687536793295
3,48,0,4,44,2,restaurants,8821,.0062351208180189,.2254978567361832
3,48,0,4,44,2,retail,8821,.146355283621233,5.356343188323081
3,48,0,4,44,2,services,8821,.0026074140696437,.0945697787101381
3,48,0,4,48,0,entertainment,8821,.0103162908926606,.2408158332109451
3,48,0,4,48,0,hh,8821,.0234667267650366,14.08003616333008
3,48,0,4,48,0,neighbor,8821,.0413785287528299,1.361300607677549
3,48,0,4,48,0,restaurants,8821,.0104296561330557,.3129133880138397
3,48,0,4,48,0,retail,8821,.0307221405819291,.812069829498796
3,48,0,4,48,0,services,8821,.0034009749215329,.0663148788735271
3,48,0,4,48,0,work,8821,2.31969165802002,546.3792114257813
3,48,0,4,51,0,entertainment,8821,.0029475116170943,.070587232708931
3,48,0,4,51,0,neighbor,8821,.012130143964896,.4420509589836001
3,48,0,4,51,0,restaurants,8821,.0018138532759622,.0548463873565197
3,48,0,4,51,0,retail,8821,.0056682914801058,.1433394281193614
3,48,0,4,51,0,services,8821,.0010202924677287,.0624154435354285
3,48,0,4,51,3,entertainment,8821,.0004534633189905,.0109568079933524
3,48,0,4,51,3,neighbor,8821,.0006801949784858,.019005780108273
3,48,0,4,51,3,restaurants,8821,.0001133658297476,.0044514983892441
3,48,0,4,51,3,retail,8821,.0001133658297476,.0003627706610132
3,48,0,4,51,3,services,8821,.0007935608227854,.0138344105798751
3,48,0,4,51,4,entertainment,8821,.0038544381968677,.1225843578577042
3,48,0,4,51,4,neighbor,8821,.0011336583193042,.0177271104184911
3,48,0,4,51,4,restaurants,8821,.0006801949930377,.01410270947963
3,48,0,4,51,4,retail,8821,.0019272190984339,.0676975846290588
3,48,0,4,51,4,services,8821,.0001133658297476,.0010202925186604
3,48,0,4,52,0,entertainment,8821,.0077088763937354,.1672075092792511
3,48,0,4,52,0,hh,8821,.0003400974965189,.2040584981441498
3,48,0,4,52,0,neighbor,8821,.049087404506281,2.023438386619091
3,48,0,4,52,0,restaurants,8821,.0069153156437096,.1776858283556066
3,48,0,4,52,0,retail,8821,.0242602881044149,.6785170435905457
3,48,0,4,52,0,services,8821,.0027207799721509,.0819041132926941
3,48,0,4,52,3,entertainment,8821,.0021539507433772,.0561425387859344
3,48,0,4,52,3,neighbor,8821,.0070286815025611,.247862211894244
3,48,0,4,52,3,restaurants,8821,.0011336583411321,.0386407449841499
3,48,0,4,52,3,retail,8821,.0064618524775142,.1871236823499203
3,48,0,4,52,3,services,8821,.0105430223120493,.1587726220022887
3,48,0,4,53,0,entertainment,8821,.0041945357806981,.156083345413208
3,48,0,4,53,0,hh,8821,.0004534633189905,.2720779776573181
3,48,0,4,53,0,neighbor,8821,.0236934588829172,.7684763805300463
3,48,0,4,53,0,restaurants,8821,.0056682913564146,.1573490649461746
3,48,0,4,53,0,retail,8821,.0103162907980732,.2925138310529292
3,48,0,4,53,0,services,8821,.0007935608227854,.0285492967814207
3,48,0,4,53,2,entertainment,8821,.0010202925186604,.0325983464717865
3,48,0,4,53,2,hh,8821,.0001133658297476,.0680194944143295
3,48,0,4,53,2,neighbor,8821,.0083890717069153,.2750808801501989
3,48,0,4,53,2,restaurants,8821,.0014737558085471,.0482655018568039
3,48,0,4,53,2,retail,8821,.1012356877326965,3.577841758728027
3,48,0,4,53,2,services,8821,.0013603900151793,.0444224011152983
3,48,0,4,53,3,entertainment,8821,.0003400974965189,.0024430337361991
3,48,0,4,53,3,neighbor,8821,.0036277065519243,.2173472791910172
3,48,0,4,53,3,restaurants,8821,.0012470241636038,.0366152748465538
3,48,0,4,53,3,retail,8821,.0037410724908113,.1166142970323563
3,48,0,4,53,3,services,8821,.0034009749651887,.2871591225266457
3,48,0,4,54,0,entertainment,8821,.0153043875470757,.4032261669635773
3,48,0,4,54,0,hh,8821,.0003400974965189,.2040584981441498
3,48,0,4,54,0,neighbor,8821,.0556626227626111,1.968744173645973
3,48,0,4,54,0,restaurants,8821,.0154177533768234,.5153341852128506
3,48,0,4,54,0,retail,8821,.0400181399018038,1.070922021288425
3,48,0,4,54,0,services,8821,.0029475115225068,.0543910331471125
3,48,0,4,54,3,entertainment,8821,.0038544381968677,.1128046661615372
3,48,0,4,54,3,neighbor,8821,.0142840948101366,.4030576515215216
3,48,0,4,54,3,restaurants,8821,.0041945357806981,.118926428258419
3,48,0,4,54,3,retail,8821,.0173449721187353,.5252354741096497
3,48,0,4,54,3,services,8821,.0222197022594628,1.383813156280667
3,48,0,4,55,0,entertainment,8821,.0001133658297476,.0110191581770778
3,48,0,4,55,0,neighbor,8821,.0027207799721509,.1098079271614552
3,48,0,4,55,0,retail,8821,.0010202925186604,.0284170359373093
3,48,0,4,56,0,entertainment,8821,.0089559005573392,.3189752697944641
3,48,0,4,56,0,hh,8821,.0005668291705661,.3400975167751312
3,48,0,4,56,0,neighbor,8821,.0389978459643316,1.1837905535358
3,48,0,4,56,0,restaurants,8821,.0113365833021817,.3525331362179713
3,48,0,4,56,0,retail,8821,.0301553104072809,.8718997240066528
3,48,0,4,56,0,services,8821,.0021539507652051,.0947133771842346
3,48,0,4,61,0,entertainment,8821,.0238068252801895,.7944243550300598
3,48,0,4,61,0,hh,8821,.0028341456782073,1.700487375259399
3,48,0,4,61,0,neighbor,8821,.0876317864458542,2.498952916823328
3,48,0,4,61,0,restaurants,8821,.0266409699179349,.8610509472782724
3,48,0,4,61,0,retail,8821,.0752749139792286,2.212462617084384
3,48,0,4,61,0,services,8821,.0082757058626157,.2375837359577417
3,48,0,4,62,0,entertainment,8821,.0272077992558479,.7898294925689697
3,48,0,4,62,0,hh,8821,.0198390204459429,11.90341186523438
3,48,0,4,62,0,neighbor,8821,.3777349462034181,18.72457597218454
3,48,0,4,62,0,restaurants,8821,.0321958959102631,.9022120833396912
3,48,0,4,62,0,retail,8821,.0849110045455745,2.591556587722152
3,48,0,4,62,0,services,8821,.0092959983012406,.3348732246086001
3,48,0,4,62,3,entertainment,8821,.0061217551119626,.1445093154907227
3,48,0,4,62,3,hh,8821,.0023806823883206,1.428409457206726
3,48,0,4,62,3,neighbor,8821,.0345765788879362,1.090930983686121
3,48,0,4,62,3,restaurants,8821,.0087291691452265,.2542535364627838
3,48,0,4,62,3,retail,8821,.0244870197639102,.6739547367906198
3,48,0,4,62,3,services,8821,.0808298353877035,2.65753457340179
3,48,0,4,71,0,entertainment,8821,.0010202925186604,.031438235193491
3,48,0,4,71,0,hh,8821,.0007935608155094,.4761364758014679
3,48,0,4,71,0,neighbor,8821,.0046479990123771,.2796786036342382
3,48,0,4,71,0,restaurants,8821,.0003400974965189,.0062351208180189
3,48,0,4,71,0,retail,8821,.0037410724908113,.0700582638382912
3,48,0,4,71,0,services,8821,.0003400974965189,.0033745230175555
3,48,0,4,71,4,entertainment,8821,.0563428178429604,2.316387891769409
3,48,0,4,71,4,hh,8821,.0027207799721509,1.632467985153198
3,48,0,4,71,4,neighbor,8821,.0132638020295417,.3501373772742227
3,48,0,4,71,4,restaurants,8821,.003400974906981,.1223557367920876
3,48,0,4,71,4,retail,8821,.0125836074657855,.3509506708942354
3,48,0,4,71,4,services,8821,.001473755837651,.0373408161103725
3,48,0,4,72,0,entertainment,8821,.0005668291705661,.007323432713747
3,48,0,4,72,0,neighbor,8821,.0062351206724998,.1575256515061483
3,48,0,4,72,0,restaurants,8821,.0012470241636038,.0244813524186611
3,48,0,4,72,0,retail,8821,.0026074140332639,.0380366407334805
3,48,0,4,72,0,services,8821,.0003400974892429,.0108434418611978
3,48,0,4,72,1,entertainment,8821,.0054415599443018,.1334108412265778
3,48,0,4,72,1,neighbor,8821,.0200657523309928,.7246165412361734
3,48,0,4,72,1,restaurants,8821,.0501076990476577,2.271941586514004
3,48,0,4,72,1,retail,8821,.0200657527893782,.7156100273132324
3,48,0,4,72,1,services,8821,.002494048254448,.088800466619432
3,48,0,4,92,0,entertainment,8821,.0204058494418859,.6586697101593018
3,48,0,4,92,0,hh,8821,.0018138532759622,1.088311910629272
3,48,0,4,92,0,neighbor,8821,.0997619297486381,3.482847322535235
3,48,0,4,92,0,restaurants,8821,.0247137509286404,.6911056637763977
3,48,0,4,92,0,retail,8821,.0749348134413594,2.125115739181638
3,48,0,4,92,0,services,8821,.0057816573607852,.2050054262799677
3,48,0,5,0,0,entertainment,8821,.6648906227201223,21.03540867194533
3,48,0,5,0,0,hh,8821,.0314023345708847,18.84140014648438
3,48,0,5,0,0,neighbor,8821,2.293957646936178,75.66448122262955
3,48,0,5,0,0,restaurants,8821,.6393832962203305,21.51869268342853
3,48,0,5,0,0,retail,8821,2.186146707972512,70.39784740842879
3,48,0,5,0,0,services,8821,.1879605534777511,5.805349916918203
3,48,0,5,0,0,work,8821,.2939575910568237,70.43166351318359
3,48,0,6,0,0,entertainment,8821,.4313569830846973,13.95533745549619
3,48,0,6,0,0,hh,8821,.0404716022312641,24.28296089172363
3,48,0,6,0,0,neighbor,8821,1.407890226691961,45.74384543299675
3,48,0,6,0,0,restaurants,8821,.4356648789689643,14.87433061283082
3,48,0,6,0,0,retail,8821,1.378755211975658,44.78257346060127
3,48,0,6,0,0,services,8821,.1125722720898921,3.725384560180828
3,48,0,6,0,0,work,8821,.0929599851369858,21.59466934204102
3,51,0,1,0,0,entertainment,2821,.0226869899779558,.7617157101631165
3,51,0,1,0,0,hh,2821,.3995037078857422,239.7022247314453
3,51,0,1,0,0,neighbor,2821,.0797589484718628,2.254500780865783
3,51,0,1,0,0,restaurants,2821,.0262318328022957,.6533608436584473
3,51,0,1,0,0,retail,2821,.096774193138117,2.945218551903963
3,51,0,1,0,0,services,2821,.0074441689066589,.2820630967617035
3,51,0,1,0,0,work,2821,.002126905368641,.054998230189085
3,51,0,1,11,0,retail,2821,.0007089684368111,.0041533731855452
3,51,0,1,31,0,hh,2821,.0031903579365462,1.914214730262756
3,51,0,1,44,0,neighbor,2821,.0017724211211316,.0206664317520335
3,51,0,1,44,2,neighbor,2821,.0003544842184056,.0064988774247468
3,51,0,1,44,2,retail,2821,.002126905368641,.0584898963570595
3,51,0,1,44,2,services,2821,.0003544842184056,.001772421062924
3,51,0,1,51,0,work,2821,.0074441689066589,2.308501958847046
3,51,0,1,53,0,hh,2821,.0003544842184056,.212690532207489
3,51,0,1,53,2,hh,2821,.0003544842184056,.212690532207489
3,51,0,1,53,3,hh,2821,.0007089684368111,.425381064414978
3,51,0,1,54,0,hh,2821,.0035448423586786,2.12690544128418
3,51,0,1,54,3,hh,2821,.0003544842184056,.212690532207489
3,51,0,1,56,0,neighbor,2821,.0010634526843205,.0129682151600718
3,51,0,1,56,0,retail,2821,.0007089684368111,.0252924486994743
3,51,0,1,61,0,neighbor,2821,.0010634526843205,.0070276497863233
3,51,0,1,61,0,retail,2821,.0003544842184056,.0063511752523482
3,51,0,1,62,0,neighbor,2821,.0003544842184056,.0300425384193659
3,51,0,1,71,0,retail,2821,.0003544842184056,.001778329256922
3,51,0,1,71,4,neighbor,2821,.0003544842184056,.0035980145912617
3,51,0,1,71,4,retail,2821,.0007089684368111,.0211981553584337
3,51,0,1,72,1,entertainment,2821,.0017724211793393,.0904673337936401
3,51,0,1,72,1,neighbor,2821,.0010634526552167,.0244594120886177
3,51,0,1,72,1,restaurants,2821,.0060262316837907,.3404569923877716
3,51,0,1,72,1,retail,2821,.002126905368641,.0600259937345982
3,51,0,2,0,0,entertainment,2821,1.544842198985862,44.48100701998919
3,51,0,2,0,0,hh,2821,.3243530690670013,194.6118469238281
3,51,0,2,0,0,neighbor,2821,5.979794472455978,177.7560150623322
3,51,0,2,0,0,restaurants,2821,1.915278315544128,61.19779586791992
3,51,0,2,0,0,retail,2821,6.663948971778154,228.6017527580261
3,51,0,2,0,0,services,2821,.4820985333062708,14.93407714366913
3,51,0,2,0,0,work,2821,.6001418232917786,37.65925598144531
3,51,0,2,11,0,entertainment,2821,.0148883378133178,.5389888286590576
3,51,0,2,11,0,neighbor,2821,.0666430347191636,1.807250319980085
3,51,0,2,11,0,restaurants,2821,.0159517899155617,.4646925628185272
3,51,0,2,11,0,retail,2821,.0524636656045914,1.622094631195068
3,51,0,2,11,0,services,2821,.0053172633633949,.08823112398386
3,51,0,2,11,0,work,2821,.0049627791158855,.4440987706184387
3,51,0,2,21,0,entertainment,2821,.0031903579365462,.0927803367376328
3,51,0,2,21,0,neighbor,2821,.0109890110616107,.1742644386831671
3,51,0,2,21,0,restaurants,2821,.0038993265479803,.0939796790480614
3,51,0,2,21,0,retail,2821,.0077986530959606,.2070424258708954
3,51,0,2,21,0,services,2821,.0007089684368111,.0021387215238065
3,51,0,2,21,0,work,2821,.002126905368641,.760503351688385
