"Policy1","Policy2","Policy3","Policy4","MSA","BaselineAdjDeaths","BaselineAdjEmpDays","Deaths","Case","EmpDaysLost","Population","Death5_17","Death18_49","Death50_59","Death60_69","Death70_79","Death80","Case5_17","Case18_49","Case50_59","Case60_69","Case70_79","Case80"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N2-E2-M4","1600","0.0816621285083412","0.30464817582585","7769.21395163406","1228187.4202558","141752715.755922","7948739.042392","13.2120713425863","982.913024653048","1519.91264271629","3830.9329560028","717.68428015628","704.55897676305","230765.653423204","656228.605330948","198080.819857738","110184.129689035","20395.8470420738","12532.3649128043"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N2-E2-M4","1600","0.546870789200563","1.085468117073","11110.650729175","1963246.30210154","124570312.645746","7948739.042392","16.843770733535","1346.21786873092","2077.20607033185","5372.54969197467","1154.73963373916","1143.09369366487","313998.048399789","1074872.54359256","323325.894294094","183496.451673329","41603.249032652","25950.1151091085"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N2-E2-M4","1600","0.134186044972495","1.28411246323775","8146.47551403202","2150248.81479815","165628057.977877","7948739.042392","74.9739157202204","1070.9395008054","1502.87339561645","3738.11904293528","904.499334011411","855.070324943258","980651.279224908","813497.909762293","197806.671415287","109316.529133653","30886.252257928","18090.173004081"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N2-E2-M4","1600","0.395833054266165","1.73292816278307","10025.7976622624","2572761.03411424","121449168.242679","7948739.042392","75.1549892713094","1269.9437604065","1812.05443139195","4650.50591924124","1131.94644886598","1086.1921130854","981123.390498415","1082509.17700697","279885.923883779","160586.214077121","42881.0526341912","25775.2760137626"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N2-E2-M4","1600","0.301263084981715","1.60964425979341","9346.53349519424","2456702.35900354","143790778.703664","7948739.042392","75.0778275003711","1210.02683846812","1710.43849820247","4346.54813427397","1026.90915244126","977.53304430806","980928.480193889","1012311.90451105","257206.475543502","145968.745749396","37821.7420376374","22465.010968071"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N2-E2-M4","1600","0.816350220600258","2.33996410099799","13046.2305215415","3144220.77074922","127964706.203954","7948739.042392","75.4959755521961","1616.11430215742","2333.2719132767","6091.21680157371","1487.28708533897","1442.84444364255","982015.929492171","1449405.34296597","391316.520308221","225995.833722388","59295.751113693","36191.3931467797"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N3-E2-M4","1600","-0.0155976652729108","-0.132082064523378","7070.6296831616","817052.374669525","164617831.790999","7948739.042392","5.19289422686349","878.09044394512","1379.51285511249","3453.01298918106","680.788305983211","674.032194712862","43010.3111426263","502509.138503907","157149.791081784","87051.8554369587","16824.0437515722","10507.2347526769"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N3-E2-M4","1600","0.244833796960782","0.274942491480702","8941.22096717073","1200222.67964694","118749451.218643","7948739.042392","5.8312636659659","1045.48003948978","1644.12240179986","4274.50588696358","987.06455396059","984.216821290966","57265.8973674517","730091.029860928","226609.504094213","132593.464790124","32906.1391781314","20756.6443560889"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E2-M4","1600","0.135728228351226","0.136646407754777","8157.55249667404","1070031.63393049","141793510.753356","7948739.042392","5.55589515892811","987.889675866279","1544.35538291547","3953.68635044947","836.92338226047","829.141810023425","51433.0089336471","657507.230743488","203241.331262747","116400.198680558","25514.4971033977","15935.3672066507"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E2-M4","1600","0.696296781787763","0.922900375883322","12183.9271948549","1810206.07380997","124690149.499059","7948739.042392","7.13315368915615","1366.28039561944","2140.51364376616","5689.17553794047","1491.38282618762","1489.44163765207","83738.8442781226","1095337.49621117","337628.079044132","200295.290159591","57121.1141073347","36085.2500096236"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E2-M4","1600","0.00425320836558285","0.0984485538237243","7213.21180780065","1034072.41937121","164719858.376411","7948739.042392","12.7812730766734","894.868871396155","1393.33417917907","3492.81465455183","714.466761405317","704.946068191608","219175.374786486","531748.058321842","162164.311373262","90232.0159588329","18994.7145881686","11757.9443426232"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E2-M4","1600","0.277305823439731","0.565286302669134","9174.45657236474","1473550.48024347","119115122.991491","7948739.042392","14.4422138341663","1074.23916552234","1670.63158402097","4352.47229860963","1034.106984771","1028.56432560663","259853.642469046","780362.2805802","236065.766572262","138735.64735416","35965.2492539512","22567.894013852"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E2-M4","1600","0.163022126749515","0.402150420144537","8353.59535575324","1319975.40734521","142024000.727317","7948739.042392","13.7001420363361","1011.72457906158","1565.91354749468","4016.98768325433","877.908911820962","867.360492085359","242259.36618423","699491.243935418","211076.825695502","121461.86614548","28185.4246738996","17500.6807106797"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E2-M4","1600","0.744799712410543","1.29810523441067","12532.307373247","2163421.51978294","125279752.08154","7948739.042392","17.7309246484161","1410.81704930855","2183.30272304715","5816.8154585727","1554.20081728958","1549.44040038056","333834.173585068","1168420.69379671","351933.206834234","209753.577633825","61047.1891990702","38432.6787340302"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E2-M4","1600","0.231941381477152","1.38033181825116","8848.61909861515","2240829.0981284","165823384.948759","7948739.042392","75.0695608844906","1100.37644911575","1550.84099310029","3949.07873940438","1106.7213282449","1066.53202786534","980881.915952168","858827.483755534","211862.993901008","122877.162062302","41387.1082186955","24992.4342386928"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E2-M4","1600","0.556826919376444","1.88884856753806","11182.1622515146","2719543.5025449","121992101.864356","7948739.042392","75.2616241389371","1319.09918809753","1894.67552462574","5007.70092536644","1459.31035935147","1426.1146299345","981381.910607855","1155027.12038974","303395.64564374","182995.600113756","59864.2052042306","36879.02058557"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E2-M4","1600","0.433723149937828","1.74179395882715","10297.9494295864","2581107.23761466","144159402.633855","7948739.042392","75.1793221654706","1250.83024378895","1778.34992123507","4639.61765786496","1296.73591620157","1257.2363683304","981173.836345924","1074114.44165754","277121.935911804","164835.120244158","52091.8018693689","31770.101585865"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E2-M4","1600","1.05254134109462","2.53460397313745","14742.711613218","3327453.49729679","128625425.177623","7948739.042392","75.6208396826897","1680.41491732294","2447.03211318398","6599.43364923261","1984.72032293809","1955.4897708577","982317.755623578","1533716.9383751","420552.208158738","255329.046224304","83554.9874840564","51982.5614310176"
