Policy1,Policy2,Policy3,Policy4,MSA,,BaselineAdjDeaths,BaselineAdjEmpDays,Deaths,Case,EmpDaysLost,Population,Death5_17,Death18_49,Death50_59,Death60_69,Death70_79,Death80,Case5_17,Case18_49,Case50_59,Case60_69,Case70_79,Case80
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N3-E2-M2,3760,0,1.305705027,0.928199203,505.3340129,194320.3453,1482982.989,1879012.011,8.794502364,66.53972578,96.05294029,244.3022965,42.83400953,46.81053845,105068.2957,60259.17215,17063.95955,9544.933274,1413.082496,970.9021034
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N1-E1-M3,3760,0,1.760469818,25.03855165,605.003361,131340.0838,20026317.35,1879012.011,4.534169156,80.77419878,121.7875843,310.4219832,41.30236768,46.18305797,32767.56614,65636.97337,19721.49755,11017.67066,1285.236445,911.1396477
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N1-E1-M3,3760,0,1.821786548,3.453881928,618.4419531,136973.4701,3425492.098,1879012.011,4.540761156,84.19032255,127.3544284,312.1360492,42.62173309,47.59865867,32878.80811,69710.31469,20991.53305,11101.35548,1342.100874,949.3578677
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N1-E1-M3,3760,0,1.790441153,14.23856494,611.572083,133980.598,11720019.67,1879012.011,4.537476513,82.49548119,124.6635213,311.181555,41.88439385,46.80965512,32819.73501,67533.65966,20339.26053,11052.64314,1308.47916,926.820468
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N1-E1-M3,3760,0,2.327867297,4.278803897,729.3580559,188258.9449,4059941.716,1879012.011,4.592259103,116.9886472,178.4719986,321.8777513,50.90507871,56.52232091,33825.6384,107682.5954,32197.82731,11634.96911,1716.021041,1201.893625
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N1-E1-M3,3760,0,1.792938205,25.06013847,612.1193539,141106.917,20042919.83,1879012.011,5.030394852,82.93209587,122.6079447,312.3331084,42.18109187,47.03471831,39734.06566,68119.00238,19893.96833,11105.25617,1321.427289,933.1971676
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N1-E1-M3,3760,0,1.863948195,3.50558762,627.6823867,148032.5488,3465259.08,1879012.011,5.048751002,86.94925925,129.029579,314.3124321,43.69041607,48.65194924,40069.83603,73007.89593,21385.20117,11204.13808,1387.76534,977.7122553
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N1-E1-M3,3760,0,1.827905399,14.27418113,619.7830022,144420.5108,11747412.17,1879012.011,5.04065248,84.96837462,125.9540416,313.2164251,42.84998221,47.75352613,39913.60324,70427.11749,20632.10363,11147.13896,1348.873913,951.67356
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S2-N1-E1-M3,3760,0,2.391922303,4.362904968,743.3967871,202814.9709,4124624.067,1879012.011,5.145902869,121.2701486,181.9673491,324.648159,52.37116689,57.99406061,41981.88113,112972.9432,33061.22078,11773.64791,1781.794131,1243.483748
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S3-N1-E1-M3,3760,0,2.276448729,25.30004176,718.0888124,368454.4004,20227430.07,1879012.011,19.87604732,108.8125447,134.6435405,338.0910881,56.58740487,60.07818696,228964.5227,100956.1019,22801.17712,12466.66031,1963.746737,1302.191562
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S3-N1-E1-M3,3760,0,2.454928736,4.144937072,757.2057061,387745.5113,3956984.395,1879012.011,19.91886195,119.3623897,152.2926328,342.2979279,59.8061761,63.5277176,229251.1267,114971.9798,27284.07194,12707.03733,2122.427819,1408.867808
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S3-N1-E1-M3,3760,0,2.378379845,14.71885855,740.4287298,379780.8507,12089414.72,1879012.011,19.90721329,115.1049505,145.2930827,340.1779367,58.16964111,61.77590554,229177.3671,109122.1189,25501.95615,12585.42867,2040.253625,1353.726263
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N1-E1-M3,3760,0,3.162328778,5.271577354,912.2443159,460833.9561,4823486.347,1879012.011,20.0285295,165.4867701,223.8715266,356.1583472,71.06678875,75.63235375,229997.3289,169364.1177,43578.06539,13488.20548,2644.974873,1761.263807
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N2-E1-M3,3760,0,2.206959911,25.08496079,702.8591698,140798.8328,20062010.74,1879012.011,4.547705557,84.68982304,128.6608008,338.5937152,68.77103017,77.59609503,32995.68043,70192.63826,21227.19815,12359.88451,2349.742412,1673.689007
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N2-E1-M3,3760,0,2.302085104,3.536531714,723.707455,148172.0659,3489058.262,1879012.011,4.55596576,88.90259761,135.5773621,342.0461131,71.78347765,80.84193876,33139.82911,75389.08836,22857.16901,12539.19955,2483.061707,1763.718186
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N2-E1-M3,3760,0,2.253375581,14.30268724,713.0319443,144366.0115,11769336.29,1879012.011,4.551876583,86.84941571,132.2993678,340.1556714,70.12544204,79.0501708,33064.48484,72697.5912,22049.46314,12436.82557,2406.052093,1711.594618
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N2-E1-M3,3760,0,2.960583241,4.410305342,868.0283903,204769.2812,4161079.817,1879012.011,4.613984243,124.0377127,190.6727908,360.6023224,88.96055084,99.1410293,34212.37285,116361.659,35078.00415,13570.50795,3262.299137,2284.438076
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N2-E1-M3,3760,0,2.252048676,25.10843516,712.7411307,151229.5149,20080064.94,1879012.011,5.057806385,87.03822411,129.6764358,341.2929694,70.40199013,79.27370478,40237.29111,72921.80092,21446.38783,12488.56895,2417.830282,1717.635838
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N2-E1-M3,3760,0,2.360376484,3.592555733,736.4829906,160077.9507,3532146.48,1879012.011,5.079428729,91.91551636,137.5333427,345.2113609,73.80452464,82.93881716,40641.33749,79027.98995,23321.60209,12695.51086,2570.690753,1820.819587
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N2-E1-M3,3760,0,2.305130782,14.34132875,724.3749664,155564.4416,11799055.58,1879012.011,5.069810584,89.54590526,133.8312678,343.0726497,71.9355842,80.91974883,40452.58446,75887.26986,22402.18032,12578.11459,2482.883414,1761.408946
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S2-N2-E1-M3,3760,0,3.047206459,4.500274484,887.0133245,220476.1932,4230275.317,1879012.011,5.188228453,128.6628035,194.5685596,364.7512144,91.7668731,102.0756455,42794.84876,122098.6373,36039.14688,13786.50579,3389.246151,2367.808287
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S3-N2-E1-M3,3760,0,2.888974994,25.36383607,852.3342394,381993.5339,20276494.44,1879012.011,19.90256929,114.3415159,143.9903623,376.7913696,94.39416198,102.9142603,229116.2165,107638.0277,24942.74862,14402.13999,3501.918615,2392.482434
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S3-N2-E1-M3,3760,0,3.130869311,4.260554246,905.3494448,403864.2121,4045905.862,1879012.011,19.94693809,126.0177918,163.5402416,384.5316083,101.1314992,110.1813659,229412.7832,123212.6623,29932.73421,14855.10447,3833.877602,2617.050338
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S3-N2-E1-M3,3760,0,3.023412582,14.8083528,881.7984964,394770.4203,12158244.98,1879012.011,19.93461136,121.2751253,155.7464698,380.6462626,97.71339713,106.4826302,229334.2339,116700.6773,27945.75626,14625.96408,3662.783009,2501.005712
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N2-E1-M3,3760,0,4.029569134,5.436769138,1102.314617,482307.5976,4950535.775,1879012.011,20.0605924,174.6049517,239.3872978,409.827675,123.9193928,134.5147075,230183.6913,180404.9324,47222.62138,16286.95081,4886.717522,3322.684109
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N3-E1-M3,3760,0,2.701611148,25.13562092,811.270303,151361.2674,20100973.58,1879012.011,4.562815862,88.99919633,136.2412319,369.8166299,99.30331917,112.3471098,33253.40614,75264.09604,22906.19324,13864.86636,3546.541614,2526.164035
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N3-E1-M3,3760,0,2.839257075,3.627405023,841.4377216,160763.2003,3558949.159,1879012.011,4.573036025,94.11232296,144.6894227,375.5266139,104.5384413,117.9978847,33436.74006,81738.3337,24946.8589,14172.1078,3783.027398,2686.132419
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N3-E1-M3,3760,0,2.76890445,14.37300719,826.0187612,156011.0491,11823419.55,1879012.011,4.568007303,91.6545689,140.7444496,372.4423288,101.6952505,114.9141561,33342.18556,78463.02471,23961.80179,13999.79203,3649.084918,2595.160038
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N3-E1-M3,3760,0,3.669530288,4.552429245,1023.406052,223077.1921,4270387.678,1879012.011,4.638246953,131.7343205,204.0399742,404.1348076,131.8499656,147.0087373,34648.35194,125875.4997,38239.72456,15773.49591,5025.794934,3514.32501
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N3-E1-M3,3760,0,2.761067789,25.16116299,824.3012253,162530.4684,20120618.05,1879012.011,5.088003381,91.55736046,137.4771229,373.4126741,101.7963905,114.969674,40796.3189,78267.43173,23178.71004,14040.90931,3651.64103,2595.457396
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N3-E1-M3,3760,0,2.915911593,3.688139998,858.2378477,173608.3648,3605660.585,1879012.011,5.113379522,97.40345925,146.9591009,379.8191852,107.652353,121.2903698,41279.54772,85752.18653,25490.73461,14390.1005,3919.302698,2776.492714
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N3-E1-M3,3760,0,2.836954382,14.4149611,840.9330478,168053.2988,11855686.41,1879012.011,5.102020752,94.59691975,142.5474369,376.3655828,104.4756329,117.8454547,41053.29016,81980.30802,24382.33167,14195.13113,3768.29117,2673.946622
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S2-N3-E1-M3,3760,0,3.781362921,4.648592904,1047.916054,240025.0382,4344347.397,1879012.011,5.234891551,136.724923,208.3682587,409.8305786,136.1670295,151.5903723,43696.35474,132081.3545,39305.07548,16076.1463,5221.51441,3644.592814
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S3-N3-E1-M3,3760,0,3.561401742,25.43278587,999.707864,396875.6888,20329523.91,1879012.011,19.93031793,120.3594343,154.2057724,419.2808606,136.0277728,149.903706,229275.6651,114956.068,27299.02498,16541.96629,5207.189302,3595.775127
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S3-N3-E1-M3,3760,0,3.87686997,4.385851021,1068.848029,421586.1439,4142271.936,1879012.011,19.97635015,133.2634694,175.8428778,431.1750177,146.9177465,161.6725672,229583.0467,132216.2565,32841.94956,17243.9728,5742.473205,3958.445119
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S3-N3-E1-M3,3760,0,3.733775959,14.90527481,1037.486571,411256.3543,12232787.95,1879012.011,19.96329068,127.9937319,167.1781152,425.2316394,141.4184427,155.7013512,229499.2871,124993.5226,30632.57322,16890.37894,5468.526992,3772.065519
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N3-E1-M3,3760,0,4.984259563,5.612478742,1311.551072,505514.253,5085674.485,1879012.011,20.09421258,184.386041,256.1300844,469.0714238,182.3920374,199.4772727,230379.8049,192195.8848,51136.74874,19383.81474,7370.603826,5047.396038
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N1-E2-M3,3760,0,1.760469818,25.03855165,605.003361,131340.0838,20026317.35,1879012.011,4.534169156,80.77419878,121.7875843,310.4219832,41.30236768,46.18305797,32767.56614,65636.97337,19721.49755,11017.67066,1285.236445,911.1396477
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N1-E2-M3,3760,0,1.915649887,1.459154545,639.0136815,139384.2075,1891342.114,1879012.011,4.542469268,85.07341686,128.8235255,329.2317045,43.16537812,48.17718726,32909.81884,70840.01778,21350.9448,11951.00807,1366.685546,965.7324501
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N1-E2-M3,3760,0,1.832293906,13.23524371,620.7448171,134867.9958,10948362.72,1879012.011,4.538114702,82.81510039,125.2157267,319.0918268,42.07264315,47.0114054,32830.43381,67907.81581,20464.9103,11416.52083,1316.271088,932.0439776
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N1-E2-M3,3760,0,3.206275841,2.589266424,921.8760534,205695.0025,2760514.08,1879012.011,4.60950572,125.3190166,190.7264676,485.4173428,54.92658123,60.87713951,34104.58369,115205.9175,34357.34913,18832.29523,1881.175283,1313.681641
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N1-E2-M3,3760,0,1.792938205,25.06013847,612.1193539,141106.917,20042919.83,1879012.011,5.030394852,82.93209587,122.6079447,312.3331084,42.18109187,47.03471831,39734.06566,68119.00238,19893.96833,11105.25617,1321.427289,933.1971676
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N1-E2-M3,3760,0,1.96879073,1.513659544,650.6603905,150715.592,1933262.05,1879012.011,5.05270578,87.88956298,130.5597711,333.6114408,44.27465357,49.27225628,40145.78838,74220.32477,21761.87818,12177.71985,1414.442673,995.4381504
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N1-E2-M3,3760,0,1.875367804,13.27186463,630.1851861,145423.8254,10976527.96,1879012.011,5.042378394,85.30607291,126.5260328,322.2870142,43.05316361,47.9705241,39944.60336,70826.27993,20763.34321,11574.8287,1357.401525,957.3687231
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S2-N1-E2-M3,3760,0,3.305922748,2.683676325,943.7153479,221430.2535,2833124.979,1879012.011,5.178619799,129.8721547,194.4521101,495.186658,56.53342355,62.49238168,42587.06039,120875.4819,35292.44588,19361.081,1954.254593,1359.929734
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S3-N1-E2-M3,3760,0,2.276448729,25.30004176,718.0888124,368454.4004,20227430.07,1879012.011,19.87604732,108.8125447,134.6435405,338.0910881,56.58740487,60.07818696,228964.5227,100956.1019,22801.17712,12466.66031,1963.746737,1302.191562
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S3-N1-E2-M3,3760,0,2.699299959,2.181747599,810.7637671,392669.5826,2447090.299,1879012.011,19.92546219,120.6099775,154.2639525,390.7599344,60.71984524,64.48459534,229294.5526,116620.3511,27787.91522,15361.62186,2167.031279,1438.110588
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S3-N1-E2-M3,3760,0,2.514147722,13.73073355,770.1845421,382130.8145,11329445.23,1879012.011,19.91167905,115.5732535,146.0547325,367.9693604,58.52695447,62.14856232,229207.1184,109716.1115,25691.67125,14094.04229,2057.135498,1364.73549
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N1-E2-M3,3760,0,4.448820061,3.667178923,1194.200505,484419.1234,3589539.368,1879012.011,20.0566232,174.8530064,237.2618452,605.0672885,76.02540703,80.93633456,230181.6122,178105.754,46036.96166,25334.53348,2857.27658,1902.985518
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N2-E2-M3,3760,0,2.206959911,25.08496079,702.8591698,140798.8328,20062010.74,1879012.011,4.547705557,84.68982304,128.6608008,338.5937152,68.77103017,77.59609503,32995.68043,70192.63826,21227.19815,12359.88451,2349.742412,1673.689007
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N2-E2-M3,3760,0,2.426189072,1.552254428,750.9069255,151454.9636,1962945.475,1879012.011,4.558334771,90.08628579,137.5635915,363.4001563,73.07124908,82.22730811,33184.04065,76937.10048,23352.83455,13634.41621,2542.692465,1803.87927
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N2-E2-M3,3760,0,2.308655118,13.30320617,725.147384,145600.2209,11000632.82,1879012.011,4.552758558,87.27838048,133.0533133,350.1594871,70.57272675,79.53071784,33079.89211,73221.52506,22228.04689,12920.85785,2425.334472,1724.564531
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N2-E2-M3,3760,0,3.955610641,2.750816296,1086.10537,225191.1877,2884762.504,1879012.011,4.634210467,133.3900183,204.7442289,537.9252719,97.30827312,108.1033676,34547.27601,125280.4916,37717.79352,21515.1304,3611.255999,2519.240165
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N2-E2-M3,3760,0,2.252048676,25.10843516,712.7411307,151229.5149,20080064.94,1879012.011,5.057806385,87.03822411,129.6764358,341.2929694,70.40199013,79.27370478,40237.29111,72921.80092,21446.38783,12488.56895,2417.830282,1717.635838
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N2-E2-M3,3760,0,2.496808878,1.611493006,766.3844431,163686.3842,2008506.018,1879012.011,5.084612133,93.17166349,139.5981374,368.9400771,75.17651726,84.41343571,40743.29709,80680.5655,23839.20626,13924.78938,2634.662073,1863.863923
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N2-E2-M3,3760,0,2.366638813,13.34300631,737.8554853,156937.1554,11031243.21,1879012.011,5.072017743,89.99875771,134.6123502,354.3256972,72.41379216,81.4328702,40493.48013,76444.7322,22588.41793,13131.42512,2503.704618,1775.395348
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S2-N2-E2-M3,3760,0,4.080689209,2.851660387,1113.518441,242179.7156,2962321.955,1879012.011,5.226355204,138.3113539,208.8956375,549.3771305,100.3850505,111.3229133,43510.21985,131419.3092,38753.32386,22133.28106,3751.925561,2611.656058
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S3-N2-E2-M3,3760,0,2.888974994,25.36383607,852.3342394,381993.5339,20276494.44,1879012.011,19.90256929,114.3415159,143.9903623,376.7913696,94.39416198,102.9142603,229116.2165,107638.0277,24942.74862,14402.13999,3501.918615,2392.482434
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S3-N2-E2-M3,3760,0,3.413764292,2.310378303,967.350635,409850.3821,2546020.506,1879012.011,19.95408447,127.641647,166.1484801,438.1525741,103.1330168,112.3208326,229459.939,125373.658,30603.4995,17799.22978,3931.588007,2682.467856
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S3-N2-E2-M3,3760,0,3.177225254,13.82531211,915.5091289,397587.9626,11402185.85,1879012.011,19.93932235,121.8911467,156.7757928,411.1137539,98.4855397,107.3035734,229365.5465,117500.9441,28207.89311,16288.60041,3699.514527,2525.463943
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N2-E2-M3,3760,0,5.439752389,3.862285573,1411.379981,508629.8755,3739596.397,1879012.011,20.09060234,184.9950653,254.6189871,672.523067,133.9290615,145.2231979,230380.2688,190402.8004,50127.73329,28793.81848,5315.328792,3609.92581
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N3-E2-M3,3760,0,2.701611148,25.13562092,811.270303,151361.2674,20100973.58,1879012.011,4.562815862,88.99919633,136.2412319,369.8166299,99.30331917,112.3471098,33253.40614,75264.09604,22906.19324,13864.86636,3546.541614,2526.164035
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N3-E2-M3,3760,0,2.999298139,1.654816562,876.5134109,165068.218,2041826.277,1879012.011,4.576209002,95.64432777,147.2772932,401.6582481,106.8557392,120.5015935,33497.21918,83774.03363,25601.69044,15543.36869,3892.044045,2759.861974
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N3-E2-M3,3760,0,2.839936301,13.37782778,841.5865855,157652.6838,11058024.49,1879012.011,4.569187982,92.21114533,141.7336778,384.7804436,102.5056464,115.7864844,33363.46875,79163.73665,24202.63164,14618.43652,3685.026204,2619.384031
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N3-E2-M3,3760,0,4.793308601,2.924562839,1269.700959,246692.9715,3018391.419,1879012.011,4.66182397,142.1886322,220.0743023,596.0991177,145.2778612,161.3992216,35046.64321,136271.3139,41385.02838,24498.81117,5594.530564,3896.644276
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N3-E2-M3,3760,0,2.761067789,25.16116299,824.3012253,162530.4684,20120618.05,1879012.011,5.088003381,91.55736046,137.4771229,373.4126741,101.7963905,114.969674,40796.3189,78267.43173,23178.71004,14040.90931,3651.64103,2595.457396
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N3-E2-M3,3760,0,3.089781242,1.7192132,896.3443039,178297.2501,2091353.898,1879012.011,5.120025556,99.02445902,149.644806,408.5082165,110.1063879,123.940409,41412.7403,87915.67534,26172.56294,15906.01535,4035.332306,2854.923847
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N3-E2-M3,3760,0,2.914910866,13.4211094,858.0185215,169858.9093,11091312.5,1879012.011,5.104801467,95.18385422,143.5721104,390.0492783,105.3367185,118.7717586,41106.13413,82724.04208,24633.14997,14888.94824,3806.77057,2699.864285
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S2-N3-E2-M3,3760,0,4.946396032,3.03210932,1303.252643,265017.0632,3101105.696,1879012.011,5.279007033,147.49772,224.6810649,609.3797164,150.0013088,166.4138256,44533.74325,142894.2188,42525.89128,25212.714,5810.251495,4040.244338
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S3-N3-E2-M3,3760,0,3.561401742,25.43278587,999.707864,396875.6888,20329523.91,1879012.011,19.93031793,120.3594343,154.2057724,419.2808606,136.0277728,149.903706,229275.6651,114956.068,27299.02498,16541.96629,5207.189302,3595.775127
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S3-N3-E2-M3,3760,0,4.203990769,2.449900248,1140.54205,428760.2247,2653327.194,1879012.011,19.98410472,135.3092558,179.1711962,490.425839,150.3182798,165.3333749,229634.4054,134947.2433,33699.84066,20500.60231,5908.059739,4070.073309
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S3-N3-E2-M3,3760,0,3.908119194,13.92781224,1075.696821,414599.8365,11481018.96,1879012.011,19.96827404,128.7767404,168.5110744,458.6117151,142.7268901,157.1021275,229532.3525,126026.2908,30976.55075,18719.62767,5531.034199,3813.980516
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S3-N3-E2-M3,3760,0,6.526976507,4.068693967,1649.663422,534630.9346,3898345.626,1879012.011,20.12624833,195.8472145,273.3032395,745.9483492,198.121841,216.3165291,230589.3392,203462.1039,54495.09415,32543.73795,8042.339709,5498.319762
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S1-N1-E1-M4,3760,0,3.046990305,25.82951836,886.9659507,163858.4849,20634651.89,1879012.011,4.695021825,112.1463685,168.1039723,433.9881969,78.98781065,89.0445805,34956.88525,85048.24182,25318.86477,14275.9783,2491.599929,1766.914854
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S1-N1-E1-M4,3760,0,3.241147639,4.440419504,929.5187941,181901.6112,4184240.697,1879012.011,4.718547802,122.1243694,184.4089268,439.6931016,84.08702717,94.48682133,35390.96578,97925.97982,29324.65585,14602.69153,2730.622885,1926.6953
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S1-N1-E1-M4,3760,0,3.131955719,15.10306169,905.5875494,171618.2091,12384906.35,1879012.011,4.705736702,116.6807542,175.7558867,436.2752789,80.98482413,91.18506879,35143.39905,90548.57966,27122.35686,14399.10267,2579.09762,1825.673204
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W4-S1-N1-E1-M4,3760,0,4.322360384,5.996360293,1166.484741,270827.0225,5380918.778,1879012.011,4.872014806,184.2110249,278.6611172,468.0030068,109.2512269,121.4863505,37946.81793,161957.0251,48430.07444,16088.29914,3775.743226,2629.062667
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W1-S2-N1-E1-M4,3760,0,3.139069124,25.88032089,907.1465716,192833.5867,20673724.25,1879012.011,6.037542765,117.6008924,170.4121509,439.2728781,81.94502991,91.87807752,56468.26599,91452.23346,25885.90109,14562.41231,2620.559847,1844.214038
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W2-S2-N1-E1-M4,3760,0,3.371635633,4.582916816,958.1174312,216001.6908,4293835.748,1879012.011,6.112168082,129.7567964,189.8669613,446.1117256,87.97116699,98.2986129,57937.94749,107416.9143,30740.75994,14962.11618,2907.968435,2035.984464
W4-S3-N3-E2-M4,W2-S1-N1-E2-M1,W2-S1-N2-E2-M1,W3-S2-N1-E1-M4,3760,0,3.24352169,15.19588677,930.0391072,203279.1645,12456298.36,1879012.011,6.076784607,123.2657006,179.8059467,442.0779221,84.3564497,94.45630349,57213.63906,98534.75713,28165.74218,14718.44411,2729.449876,1917.132106
